Name,Coef.,Std. Error,t,Pr(>|t|),Lower 95%,Upper 95%
(Intercept),0.0651759669662417,0.1198082534275878,0.5440023128759999,0.5865618774004439,-0.16993017064020544,0.30028210457268883
D,2.1114158756923156,0.06390943566742224,33.03762353152192,3.967343401114513e-162,1.9860029751073256,2.2368287762773056
x1,0.4484722612037407,0.031476915832265105,14.247655761243246,4.735301011235886e-42,0.3867034273098396,0.5102410950976417
x2,-0.32421332746070675,0.0162586646651644,-19.94095666142632,1.1014440941959275e-74,-0.35611857390831936,-0.29230808101309413
x3,0.20158664785351949,0.01115875204668569,18.06533983460934,2.647410315963565e-63,0.17968923244891258,0.2234840632581264
x4,-0.02864647419876941,0.10926010157517349,-0.26218604765857706,0.7932323335533177,-0.24305340978900242,0.18576046139146357
